time	PosX	PosY	PosZ	LeftX	LeftY	LeftZ	RightX	RightY	RightZ	AccLinearX	AccLinearY	AccLinearZ	VelLinearX	VelLinearY	VelLinearZ
93.28326	4.2008	-50.53225	155.801697	-23.722892	-43.873644	109.599304	14.443885	-74.925343	104.417297	0.0	0.0	0.0	-10.044619999999998	-1.062591999999995	1.5003209999999854
93.409056	-5.008546	-52.989128	158.963226	-40.215614	-47.094349	117.73188	10.048232	-79.233622	103.244804	0.0	0.0	0.0	-9.209346	-2.4568780000000032	3.1615290000000016
93.534316	-13.801628	-57.01252	158.245712	-55.522585	-51.419103	124.41864	2.316606	-84.901497	100.808266	0.0	0.0	0.0	-8.793081999999998	-4.023392000000001	-0.7175139999999942
93.659943	-21.496482	-63.001928	156.982925	-66.227356	-55.28761	128.542358	-3.682232	-91.140092	94.547806	0.0	0.0	0.0	-7.694854000000001	-5.989407999999997	-1.262787000000003
93.785042	-29.331643	-69.521126	157.177689	-75.512139	-59.779905	130.330032	-5.644868	-95.288404	90.552864	0.0	0.0	0.0	-7.835160999999999	-6.519197999999996	0.19476399999999217
93.909474	-37.579256	-74.232799	157.687897	-85.531034	-64.315696	131.214783	-7.273623	-97.111775	90.580467	0.0	0.0	0.0	-8.247613000000001	-4.711673000000005	0.5102080000000058
94.033798	-46.274418	-77.096937	156.950577	-97.165613	-68.460553	132.407806	-9.865793	-97.729345	91.010628	0.0	0.0	0.0	-8.695161999999996	-2.864137999999997	-0.7373199999999827
94.158984	-56.733371	-77.575817	156.405945	-110.47952	-72.12537	133.949966	-13.80243	-95.81289	92.759689	0.0	0.0	0.0	-10.458953000000001	-0.47888000000000375	-0.5446320000000071
94.284844	-69.274884	-77.325189	156.979889	-123.828252	-74.148393	133.884186	-19.36733	-92.526707	95.239334	0.0	0.0	0.0	-12.541513000000002	0.25062800000000607	0.5739439999999831
94.410013	-78.660129	-77.930517	157.090622	-133.58095	-74.446838	133.460556	-25.549484	-89.435198	97.706703	0.0	0.0	0.0	-9.385244999999998	-0.6053280000000001	0.1107330000000104
94.534759	-83.39197	-79.04346	157.219208	-138.621536	-74.78264	132.041519	-29.424356	-89.499275	101.358124	0.0	0.0	0.0	-4.731841000000003	-1.1129430000000013	0.12858600000001275
94.660086	-83.486553	-81.169053	157.584274	-142.270508	-75.094456	130.834732	-28.405661	-90.053381	101.02037	0.0	0.0	0.0	-0.09458300000000008	-2.125593000000009	0.36506599999998457
94.785879	-83.208441	-83.122177	156.840668	-142.139384	-76.140291	129.791809	-27.100714	-89.944284	101.339149	0.0	0.0	0.0	0.27811200000000724	-1.9531239999999883	-0.7436059999999998
94.911194	-84.601138	-81.597874	156.992889	-142.54119	-77.633182	131.486374	-25.605407	-88.252283	101.461983	0.0	0.0	0.0	-1.3926970000000125	1.524302999999989	0.15222099999999728
95.036435	-87.266064	-78.347452	156.520874	-142.549033	-78.774738	133.182098	-25.778497	-85.498226	99.983337	0.0	0.0	0.0	-2.664925999999994	3.2504220000000004	-0.47201499999999896
95.161911	-87.243822	-77.979136	156.623032	-137.176361	-81.66573	130.450668	-27.411501	-84.00969	98.358635	0.0	0.0	0.0	0.022242000000005646	0.3683160000000072	0.10215800000000286
95.273072	-83.342854	-81.028429	157.755249	-116.105059	-84.401619	120.94809	-30.43301	-84.926937	98.91378	0.0	0.0	0.0	3.9009679999999918	-3.049293000000006	1.1322169999999971
95.398363	-74.616736	-85.258531	158.464996	-87.949748	-83.446111	107.030083	-30.445416	-89.311585	99.633423	0.0	0.0	0.0	8.726118	-4.230102000000002	0.7097470000000214
95.524188	-63.940241	-89.08545	158.867493	-66.135868	-86.287172	104.47271	-28.8621	-93.351082	101.467964	0.0	0.0	0.0	10.676495000000003	-3.8269189999999895	0.40249699999998256
95.649958	-52.853287	-92.515195	158.7379	-54.934463	-92.842805	107.603249	-23.144668	-97.445215	102.044884	0.0	0.0	0.0	11.086953999999999	-3.429745000000011	-0.12959299999999985
95.775452	-42.761625	-97.051402	160.240631	-51.686171	-103.629578	109.522903	-18.499599	-101.7365	101.768021	0.0	0.0	0.0	10.091662	-4.53620699999999	1.5027310000000114
95.90084	-36.193076	-102.304192	161.314468	-50.957571	-112.002184	113.788315	-17.476701	-106.572306	102.198753	0.0	0.0	0.0	6.568549000000004	-5.2527900000000045	1.0738369999999975
96.026218	-32.888256	-108.484272	160.624954	-51.862812	-120.590211	115.592781	-17.410365	-113.935906	101.7509	0.0	0.0	0.0	3.3048199999999994	-6.180080000000004	-0.6895140000000026
96.151358	-33.30857	-116.030044	159.420853	-53.571858	-131.434028	116.017273	-17.905942	-123.863722	101.880386	0.0	0.0	0.0	-0.42031400000000474	-7.5457719999999995	-1.2041010000000085
96.276498	-37.616609	-125.019377	157.71608	-55.391824	-144.759604	115.384171	-15.249918	-134.450993	103.513	0.0	0.0	0.0	-4.308038999999994	-8.989333000000002	-1.7047729999999888
96.401871	-41.062191	-136.072536	158.137039	-55.793176	-159.772754	115.629433	-11.965886	-141.324739	105.216179	0.0	0.0	0.0	-3.4455820000000017	-11.053159000000008	0.4209589999999821
96.526944	-41.569502	-147.471243	161.009735	-56.529904	-175.709645	120.843842	-9.86382	-147.126936	106.083908	0.0	0.0	0.0	-0.5073110000000014	-11.398706999999973	2.872696000000019
96.651814	-40.824796	-158.926196	159.75119	-58.481253	-194.489577	124.330101	-8.012495	-156.605876	103.817436	0.0	0.0	0.0	0.7447060000000008	-11.454953000000017	-1.258544999999998
96.776757	-37.849878	-169.194738	158.558014	-61.274213	-211.504043	126.381706	-7.678252	-169.18257	99.940857	0.0	0.0	0.0	2.9749180000000024	-10.268541999999997	-1.1931760000000224
96.90171	-35.46098	-180.152823	159.774323	-63.344006	-225.702007	129.558304	-8.449349	-180.532443	101.367065	0.0	0.0	0.0	2.3888979999999975	-10.958085000000011	1.2163090000000238
97.027142	-34.56329	-191.407974	160.950165	-64.442633	-238.73233	132.490204	-7.913332	-189.366847	103.759407	0.0	0.0	0.0	0.8976899999999972	-11.255150999999984	1.1758419999999887
97.152329	-35.227798	-203.246421	159.308792	-68.631494	-252.38028	132.467834	-4.951985	-194.592002	102.777359	0.0	0.0	0.0	-0.6645079999999979	-11.838447000000002	-1.6413729999999873
97.277567	-36.548178	-215.50558	158.248749	-71.386366	-262.514999	132.297089	-3.442161	-195.699779	100.242165	0.0	0.0	0.0	-1.32038	-12.259159000000011	-1.0600430000000074
97.40293	-34.736193	-223.464957	160.343262	-70.216589	-264.886369	128.273987	-4.976383	-198.985901	101.532509	0.0	0.0	0.0	1.811985	-7.959376999999989	2.0945130000000063
97.528386	-30.181226	-228.402229	160.224609	-64.650345	-259.488149	117.606667	-3.484549	-203.972913	101.819466	0.0	0.0	0.0	4.554967000000001	-4.937272000000007	-0.11865300000002321
97.654426	-20.728048	-228.784346	158.387878	-45.715492	-248.185232	102.784798	1.074524	-207.711028	100.483932	0.0	0.0	0.0	9.453177999999998	-0.3821169999999938	-1.8367309999999861
97.7799	-10.476297	-224.723477	157.931854	-21.153943	-237.281036	94.631378	6.312142	-208.485139	102.528473	0.0	0.0	0.0	10.251751	4.060868999999997	-0.45602400000001353
97.905661	-1.900409	-221.254754	158.236313	-2.588524	-234.612674	96.985748	12.604492	-206.951765	103.758713	0.0	0.0	0.0	8.575888	3.4687230000000113	0.3044590000000085
98.030893	6.990045	-219.635922	158.548248	9.41752	-238.682675	101.556824	17.908113	-206.259722	104.348755	0.0	0.0	0.0	8.890454	1.6188319999999976	0.3119350000000054
98.15674	16.456784	-219.281276	157.61058	24.248209	-245.944182	107.917747	25.68658	-205.983162	102.532341	0.0	0.0	0.0	9.466738999999999	0.35464600000000246	-0.9376680000000022
98.28117	24.899281	-219.098563	156.11058	43.427131	-249.775293	116.022659	40.632246	-206.992382	100.946999	0.0	0.0	0.0	8.442497	0.18271299999997836	-1.5
98.406037	33.223182	-222.144874	157.777267	54.542982	-245.334444	115.691826	54.029931	-206.28299	108.340118	0.0	0.0	0.0	8.323901000000003	-3.0463109999999745	1.666686999999996
98.530527	41.632112	-225.682423	159.816116	62.304477	-240.987529	112.397919	60.031673	-201.938548	116.367218	0.0	0.0	0.0	8.408929999999998	-3.5375490000000127	2.038848999999999
98.656116	50.718702	-228.555773	161.868698	76.030746	-240.17772	118.116997	61.041284	-192.358324	123.423126	0.0	0.0	0.0	9.086590000000001	-2.873349999999988	2.052582000000001
98.780997	60.200763	-229.21655	161.685913	89.217451	-236.671455	120.255157	65.563053	-185.653648	129.594788	0.0	0.0	0.0	9.482061000000002	-0.6607770000000244	-0.18278499999999553
98.90622	69.219767	-226.1438	160.886459	96.381442	-229.369566	115.663696	75.791758	-184.537053	130.152222	0.0	0.0	0.0	9.019004000000002	3.0727500000000134	-0.7994539999999972
99.031519	78.719779	-220.752565	162.075882	103.286505	-224.276829	112.121155	85.489662	-184.168725	126.016998	0.0	0.0	0.0	9.500011999999998	5.391234999999995	1.189423000000005
99.156769	88.371553	-215.523951	162.724197	117.656034	-219.483573	115.85157	89.519045	-182.326633	123.870003	0.0	0.0	0.0	9.651774000000003	5.228613999999993	0.6483149999999966
99.282014	98.940645	-210.538201	161.22525	134.205552	-207.714342	118.188057	95.324331	-181.500867	120.001373	0.0	0.0	0.0	10.569091999999998	4.985750000000024	-1.4989470000000154
99.407584	111.84409	-205.064503	158.394089	152.181096	-191.559396	121.515045	103.236798	-183.588122	111.962593	0.0	0.0	0.0	12.90344499999999	5.473697999999985	-2.8311609999999803
99.53264	125.992019	-197.344366	156.996399	169.619407	-174.194802	128.394775	106.232414	-187.185381	104.830681	0.0	0.0	0.0	14.147929000000005	7.720136999999994	-1.3976900000000114
99.657797	136.272019	-189.240902	159.08313	182.575288	-161.383077	132.656403	106.60776	-191.236185	105.793068	0.0	0.0	0.0	10.280000000000001	8.103464000000002	2.0867310000000145
99.783331	141.265445	-184.211414	159.863144	188.676291	-154.55695	132.160797	106.871594	-192.90904	108.846222	0.0	0.0	0.0	4.9934259999999995	5.029488000000015	0.7800139999999942
99.908302	141.320986	-182.351397	160.726395	183.738917	-152.356554	121.828331	107.203814	-195.258775	109.473129	0.0	0.0	0.0	0.05554100000000517	1.8600169999999991	0.8632509999999911
100.033244	133.98316	-182.740559	161.340775	162.189743	-161.305605	100.677155	107.096984	-199.416845	108.939194	0.0	0.0	0.0	-7.337826000000007	-0.3891619999999989	0.6143800000000113
100.158429	121.609771	-190.548845	161.365662	134.384963	-181.86993	93.291595	102.30878	-207.171146	110.938644	0.0	0.0	0.0	-12.373389000000003	-7.80828600000001	0.024886999999978343
100.284518	112.154189	-203.225379	161.478455	113.243954	-196.107922	103.532066	93.152353	-220.987854	114.949867	0.0	0.0	0.0	-9.455581999999993	-12.676534000000004	0.11279300000001058
100.410353	105.864804	-215.013168	161.223145	99.959764	-205.648271	109.147682	88.494538	-235.589995	116.748901	0.0	0.0	0.0	-6.289384999999996	-11.787789000000004	-0.2553100000000086
100.53622	100.356073	-223.186034	161.997528	91.810478	-212.310279	110.967705	86.771609	-243.783543	116.396805	0.0	0.0	0.0	-5.508731000000012	-8.172865999999999	0.7743830000000003
100.647814	94.70171	-227.852686	162.127335	86.474422	-216.526031	111.607483	83.102989	-246.909475	115.458443	0.0	0.0	0.0	-5.654362999999989	-4.666651999999999	0.12980699999999956
100.773756	87.159382	-231.28832	161.135818	79.984749	-220.119212	109.939888	75.487101	-248.487657	114.681099	0.0	0.0	0.0	-7.542328000000012	-3.435633999999993	-0.9915169999999875
100.898954	78.716126	-232.147497	159.917099	73.160761	-222.598902	108.205368	63.235526	-250.666742	116.428947	0.0	0.0	0.0	-8.443255999999991	-0.8591769999999883	-1.218718999999993
101.024158	70.237397	-231.759359	159.231125	66.30824	-224.263167	106.688759	48.891049	-257.525593	122.338608	0.0	0.0	0.0	-8.478729000000001	0.3881379999999979	-0.6859740000000158
101.148914	63.04026	-232.927172	160.281769	61.621634	-224.365766	107.810661	35.574925	-262.537066	127.816795	0.0	0.0	0.0	-7.197136999999998	-1.1678130000000237	1.0506440000000055
101.274281	56.830782	-234.977861	160.991653	58.150687	-223.817236	107.995247	23.350624	-264.815535	132.587692	0.0	0.0	0.0	-6.209478000000004	-2.050688999999977	0.7098840000000166
101.398393	51.710409	-237.499971	159.996277	55.51938	-223.582177	106.636429	10.586174	-269.964741	133.33905	0.0	0.0	0.0	-5.120373000000001	-2.522109999999998	-0.9953760000000216
101.523234	46.540877	-239.582651	160.932526	55.548075	-224.584935	107.189285	3.235303	-271.116154	128.196976	0.0	0.0	0.0	-5.169531999999997	-2.0826800000000105	0.9362490000000037
101.660157	42.920824	-239.53805	160.437515	57.652359	-226.654929	106.588196	3.826345	-262.872056	109.872818	0.0	0.0	0.0	-3.6200529999999986	0.04460100000000011	-0.4950110000000052
101.786193	46.909347	-234.119871	160.698532	61.836999	-226.413229	108.493187	20.316456	-247.082111	91.070595	0.0	0.0	0.0	3.9885229999999936	5.418179000000009	0.2610170000000096
101.897794	56.395572	-229.929989	161.287415	68.000878	-224.650783	109.506737	40.674542	-232.045277	91.998138	0.0	0.0	0.0	9.486225000000005	4.189881999999983	0.5888830000000098
102.022749	68.349351	-227.919637	160.277161	78.658171	-224.695672	109.323906	58.041808	-221.486472	102.575943	0.0	0.0	0.0	11.953778999999997	2.0103520000000117	-1.0102540000000033
102.148205	81.568429	-226.897795	159.041946	92.034775	-226.765638	106.985664	70.261158	-217.063184	105.510506	0.0	0.0	0.0	13.219077999999996	1.0218419999999924	-1.2352150000000108
102.27365	93.647422	-225.417378	159.473328	103.059082	-229.091657	104.938461	78.365005	-210.781813	105.908707	0.0	0.0	0.0	12.078993000000011	1.4804169999999885	0.4313820000000135
102.399483	101.722143	-221.590403	160.658371	110.911269	-227.110846	106.566116	86.586211	-207.667172	107.482704	0.0	0.0	0.0	8.074720999999997	3.8269750000000045	1.185042999999979
102.523957	108.111616	-216.219083	160.208099	117.383162	-221.16162	105.353752	93.113285	-203.53566	105.511131	0.0	0.0	0.0	6.389472999999995	5.371319999999997	-0.450271999999984
102.649616	113.277554	-208.435751	159.319763	121.827305	-211.966325	104.72937	97.37165	-197.249086	103.891411	0.0	0.0	0.0	5.165937999999997	7.7833320000000015	-0.8883360000000096
102.775408	117.114986	-198.481392	158.681519	123.170681	-198.181048	105.597687	102.021726	-188.34153	102.49939	0.0	0.0	0.0	3.837432000000007	9.95435900000001	-0.638243999999986
102.900524	119.465439	-187.467966	159.956772	124.529819	-186.894608	105.543304	107.468238	-177.775649	100.012924	0.0	0.0	0.0	2.3504530000000017	11.01342600000001	1.2752529999999922
103.026448	121.433984	-176.586075	161.620605	130.100999	-175.140979	108.079887	112.413609	-169.109515	100.263084	0.0	0.0	0.0	1.9685449999999918	10.881890999999996	1.663833000000011
103.152248	123.531249	-164.845718	161.495926	138.23378	-160.949109	108.911766	115.655667	-159.628274	100.917793	0.0	0.0	0.0	2.0972650000000073	11.740356999999989	-0.12467900000001464
103.277996	126.691242	-152.193957	158.83194	145.651249	-144.304485	105.829514	116.614277	-147.547525	97.740295	0.0	0.0	0.0	3.159993	12.651760999999993	-2.663985999999994
103.403709	130.981723	-138.458777	158.894806	149.244139	-126.634514	106.08213	115.176604	-134.122749	97.4384	0.0	0.0	0.0	4.290480999999986	13.735180000000014	0.06286599999998543
103.528569	133.358543	-124.819031	160.654495	151.479327	-108.505062	110.452057	113.730437	-122.044112	99.821617	0.0	0.0	0.0	2.3768200000000093	13.639746000000002	1.7596890000000087
103.653871	134.04172	-111.375115	161.658478	154.972365	-90.386949	115.304825	111.960292	-109.763844	100.69957	0.0	0.0	0.0	0.6831770000000006	13.443916000000002	1.0039830000000052
103.779093	133.787198	-98.412337	158.687943	159.416777	-74.155781	117.241165	111.318607	-95.070309	97.231789	0.0	0.0	0.0	-0.2545220000000086	12.962778	-2.9705350000000124
103.904099	132.346007	-85.96593	157.956512	163.435877	-60.680727	117.863129	111.589091	-80.02305	95.979515	0.0	0.0	0.0	-1.4411910000000034	12.446406999999994	-0.7314309999999864
104.029336	132.652442	-73.794161	159.69339	168.883417	-47.306177	124.618149	112.231076	-67.966514	99.050949	0.0	0.0	0.0	0.3064350000000218	12.171768999999998	1.7368779999999902
104.154509	134.702883	-62.727994	160.450928	175.930267	-33.037667	131.244202	112.117996	-59.206971	102.048325	0.0	0.0	0.0	2.0504410000000064	11.066167	0.7575380000000109
104.2795	137.001285	-53.015129	156.962006	185.234419	-19.755319	131.84288	106.855568	-51.808487	102.746773	0.0	0.0	0.0	2.2984019999999816	9.712865	-3.4889220000000023
104.405009	141.411794	-43.15405	155.497879	191.371457	-12.88662	129.02829	101.603308	-49.636266	104.241707	0.0	0.0	0.0	4.4105089999999905	9.861079000000004	-1.4641269999999906
104.530442	141.871521	-35.371693	156.5495	185.430227	-6.6307	126.157883	102.210868	-48.111251	103.429756	0.0	0.0	0.0	0.4597270000000151	7.7823569999999975	1.051620999999983
104.655626	134.954844	-29.558377	157.04953	160.723347	-6.806452	113.374664	103.381394	-43.542497	103.38929	0.0	0.0	0.0	-6.916676999999993	5.813316	0.5000300000000095
104.781027	122.327512	-30.077209	156.972137	133.719324	-17.828971	97.491119	102.82164	-42.152991	104.190422	0.0	0.0	0.0	-12.62733200000001	-0.5188319999999997	-0.07739300000000071
104.906805	112.169945	-35.886068	155.61235	111.999061	-28.296777	95.035606	96.817479	-45.312602	103.725288	0.0	0.0	0.0	-10.157567	-5.808859000000002	-1.3597870000000114
105.032092	103.755542	-40.17089	154.147797	98.158911	-28.437217	100.005127	90.170806	-50.897971	103.719864	0.0	0.0	0.0	-8.414402999999993	-4.284821999999998	-1.464552999999995
105.157288	95.342746	-42.387278	153.881744	87.652998	-23.815862	103.439949	85.951936	-53.926258	104.288986	0.0	0.0	0.0	-8.412796	-2.216388000000002	-0.26605299999999943
105.282609	86.076286	-41.365212	154.428421	78.19461	-19.96789	103.642441	80.945765	-54.284302	102.509926	0.0	0.0	0.0	-9.26646000000001	1.0220660000000024	0.5466769999999883
105.408443	76.186557	-37.511908	153.714508	68.193827	-17.323225	101.342537	74.11828	-53.687043	100.438881	0.0	0.0	0.0	-9.889729000000003	3.8533040000000014	-0.7139129999999909
105.534545	65.784442	-32.27169	152.629883	55.385643	-15.733266	98.666451	68.404878	-54.178771	98.849136	0.0	0.0	0.0	-10.402114999999995	5.240217999999999	-1.0846249999999884
105.660752	54.136066	-29.916661	154.771667	42.915395	-18.622436	100.717255	64.812393	-54.408019	100.242424	0.0	0.0	0.0	-11.648375999999999	2.3550289999999983	2.1417840000000012
105.785953	43.113287	-31.188475	155.196304	30.968434	-23.271542	102.429436	59.31691	-55.815752	102.010681	0.0	0.0	0.0	-11.022779	-1.2718139999999991	0.42463699999998994
105.910712	32.925068	-35.0408	151.003494	17.644651	-28.516154	101.433266	50.645397	-58.374029	100.856163	0.0	0.0	0.0	-10.188218999999997	-3.852324999999997	-4.192810000000009
106.034298	22.38197	-40.842712	145.764343	2.078878	-33.013826	100.019585	39.227724	-63.369144	100.077675	0.0	0.0	0.0	-10.543098000000004	-5.8019120000000015	-5.239150999999993
106.158451	10.763421	-47.114107	145.222885	-10.750219	-35.877413	100.705162	28.207543	-69.032841	103.197433	0.0	0.0	0.0	-11.618549	-6.271394999999998	-0.5414580000000058
106.283693	0.59363	-52.537598	145.75679	-18.697892	-37.949794	100.521423	17.445747	-74.972008	105.331947	0.0	0.0	0.0	-10.169791	-5.423491000000006	0.5339050000000043
106.408776	-8.321373	-59.520321	147.723206	-24.707353	-41.682377	99.603775	6.925913	-80.872622	105.531075	0.0	0.0	0.0	-8.915002999999999	-6.982723	1.9664160000000095
106.534799	-16.921912	-67.03942	150.651962	-35.332057	-48.191693	100.45092	-3.812785	-87.523801	103.66008	0.0	0.0	0.0	-8.600539	-7.519099000000004	2.928755999999993
106.661774	-27.478626	-74.022176	153.634567	-50.936478	-58.406389	106.768715	-11.694153	-95.167334	103.404449	0.0	0.0	0.0	-10.556714	-6.982755999999995	2.9826050000000066
106.773081	-36.192551	-79.431059	155.138428	-63.031196	-67.996986	114.952126	-15.954783	-100.686207	102.578827	0.0	0.0	0.0	-8.713925000000003	-5.408883000000003	1.5038610000000006
106.897974	-44.709792	-85.33647	157.563858	-78.460848	-74.395392	122.194824	-22.042681	-106.100798	103.341545	0.0	0.0	0.0	-8.517240999999999	-5.905411000000001	2.4254300000000057
107.023301	-50.875934	-90.613705	155.454834	-92.156257	-75.450572	126.496674	-30.849356	-113.234321	100.458481	0.0	0.0	0.0	-6.166142000000001	-5.27723499999999	-2.109024000000005
107.148468	-57.525655	-95.297895	156.365662	-99.346589	-76.92022	131.174728	-38.674808	-117.456926	100.944542	0.0	0.0	0.0	-6.6497209999999995	-4.684190000000001	0.9108279999999809
107.273958	-65.745896	-95.908879	157.62616	-111.841988	-77.292663	134.147766	-43.622893	-118.546422	103.59584	0.0	0.0	0.0	-8.220241000000001	-0.610984000000002	1.2604980000000126
107.399309	-74.772001	-95.333899	156.529236	-126.756749	-76.56458	137.517059	-42.414435	-119.064835	107.162979	0.0	0.0	0.0	-9.026105000000001	0.5749799999999965	-1.0969240000000013
107.524258	-82.588027	-95.539005	156.915619	-136.398411	-78.358387	134.907364	-40.570484	-115.568397	108.306549	0.0	0.0	0.0	-7.816025999999994	-0.20510600000000068	0.38638299999999504
107.649645	-86.72037	-98.061849	156.60347	-141.891954	-82.920808	132.483414	-40.575717	-112.972843	108.505547	0.0	0.0	0.0	-4.132343000000006	-2.522843999999992	-0.3121490000000051
107.775059	-87.740033	-101.144289	156.106949	-142.898088	-85.602007	129.362839	-40.304183	-112.208284	108.397202	0.0	0.0	0.0	-1.0196629999999942	-3.0824400000000054	-0.4965210000000013
107.900565	-84.535733	-106.614387	156.84082	-132.918959	-96.110465	124.908463	-39.272511	-113.372066	106.540558	0.0	0.0	0.0	3.2043000000000035	-5.470097999999993	0.7338710000000219
108.02592	-74.926507	-114.92206	158.379852	-102.467839	-105.608477	110.354721	-37.890156	-116.728109	106.040405	0.0	0.0	0.0	9.609225999999992	-8.307673000000008	1.5390319999999917
108.15155	-61.95165	-121.142357	159.131271	-73.547164	-112.421008	98.489838	-33.41969	-121.449153	105.475632	0.0	0.0	0.0	12.974857	-6.220297000000002	0.7514189999999985
108.277412	-50.879507	-126.602432	159.852051	-55.38505	-124.240215	103.070808	-26.195371	-127.438143	105.898193	0.0	0.0	0.0	11.072143000000004	-5.460074999999989	0.7207799999999907
