39.935257,58.884061,88.073,144.161407,36.937023,25.643265,85.762657,92.805234,102.016056,78.072548,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.060586,59.957371,87.035961,143.880829,36.883449,25.487211,85.797409,89.861438,102.562776,76.557869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.186394,61.270829,86.642227,143.533188,36.853155,25.249634,85.85218,86.791283,104.949647,75.318939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.311581,61.253974,86.871037,142.863876,36.880696,24.902013,85.749252,83.46238,106.932015,74.259537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.436726,60.403959,86.974964,142.659302,36.894232,24.391325,85.824905,79.267973,105.834379,72.659569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.548321,60.541844,87.328528,143.520111,37.006817,24.136411,85.835419,76.086255,102.091122,72.044769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.673608,61.251501,87.527207,144.129318,37.042404,24.198869,85.785553,79.641288,101.882245,73.500496,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.7993,62.096653,87.482457,143.914322,37.008679,24.438526,85.873184,82.027234,102.337309,73.897049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.923989,62.834971,87.55851,143.991806,37.157024,24.355193,85.352379,80.366721,104.943719,73.820663,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.049422,62.838458,87.956637,144.143372,37.235367,24.087424,85.25219,80.398996,108.475104,74.652481,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.174668,61.367341,89.117583,143.575958,37.221088,24.282046,85.399475,79.091984,111.021403,74.660713,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.30025,58.478095,90.818416,142.010468,37.154326,24.078491,85.4897,74.705063,112.479319,72.656342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0041.425122,55.625155,91.786654,140.933563,37.139006,24.405839,85.538414,70.957807,114.838627,71.500061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.549065,53.448082,92.949949,141.420822,37.026435,24.576959,85.683472,69.402079,115.421635,71.713493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.675059,52.483023,94.419123,142.419022,37.047299,24.830475,85.657852,71.091328,114.778162,72.855202,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.800806,52.564187,95.29408,143.603729,37.038273,24.772614,85.486397,71.642333,115.077574,74.000343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.923947,54.127768,96.161961,144.088058,36.95805,24.731051,85.692001,70.568904,114.435957,73.85923,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.050768,56.845971,97.666622,143.689377,37.000258,24.669547,85.655052,70.244597,121.399313,74.461052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.176192,59.514457,98.676348,142.992981,36.996783,24.569272,85.686424,70.557787,129.108215,75.578476,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.302012,61.465488,99.100182,143.019028,36.990148,24.591694,85.710258,67.68378,130.731342,75.334084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.426475,62.687386,99.248325,143.755005,37.000052,24.588293,85.6922,67.46407,128.356652,74.911934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.552296,63.516222,99.190992,144.493515,36.991545,24.561844,85.71376,69.658413,125.339589,74.775978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.677679,64.141454,98.843764,144.598709,36.98425,24.541982,85.742935,70.297759,124.33956,74.82122,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0042.802804,64.524454,98.150422,144.415909,36.982151,24.434745,85.778839,69.483682,123.809708,74.619049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.92855,64.610062,97.582606,144.255859,36.99537,24.523149,85.761482,68.784517,123.004592,74.449821,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.053699,64.464153,97.156452,144.244934,36.971531,24.565579,85.772903,68.386673,122.987751,74.551834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.179058,64.108707,97.126607,144.293335,36.94896,24.582744,85.83136,68.180724,122.330248,74.3871,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.304743,63.625961,97.206925,144.418854,36.951453,24.537988,85.826538,68.485782,122.372573,74.416611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0043.429671,63.283688,97.314015,144.419281,36.960085,24.552566,85.827705,68.152828,121.886529,74.30191,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0043.555104,63.073913,97.504741,144.561417,36.955778,24.704907,85.814301,68.341565,121.825299,74.431053,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.68041,62.910223,97.442452,144.827133,36.947452,24.740745,85.777214,68.815359,121.188271,74.535423,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.805702,63.03591,97.303491,144.956253,36.947334,24.72589,85.783676,69.211693,121.008589,74.682823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.931349,63.828066,97.242423,144.802673,36.936661,24.737644,85.807671,68.321744,121.409722,74.672279,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0044.056868,64.63217,97.179155,145.170563,36.927295,24.715969,85.843132,67.365886,121.326713,74.736816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.182104,65.131223,96.56642,146.614731,36.922076,24.764594,85.85157,68.782342,119.683226,75.653526,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.307364,65.71942,95.945067,147.891357,36.925282,24.710898,85.826889,71.840908,118.40363,76.983994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.432651,66.492143,94.69895,148.48494,36.909541,24.678458,85.905312,72.292971,119.727584,78.291786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.55839,67.059502,93.481964,148.820236,36.93296,24.58317,85.859589,71.348486,118.916299,78.750572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0044.68348,68.364625,93.879913,149.317093,36.930961,24.513859,85.902313,74.770145,124.393424,81.060272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.808716,70.239071,93.813508,148.97435,36.938939,24.546533,85.899643,76.589929,126.784274,82.019577,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.935006,72.063779,93.315736,149.084732,36.922868,24.581719,85.907318,75.429144,124.389861,80.820465,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.060715,73.468092,91.852258,152.173294,36.93059,24.450771,85.888023,83.818348,119.880097,82.319679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.185991,76.596613,88.623746,156.509872,36.955142,24.340433,85.90979,92.08036,116.796937,75.08062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.311431,78.535011,87.72441,160.829041,36.936072,24.178117,86.002129,92.560455,117.406465,74.893791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.435956,79.27009,88.159954,165.514313,36.981595,24.052579,86.023453,93.18492,117.085617,75.949043,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.560435,80.771265,87.98822,171.206497,36.983569,24.005594,86.075745,93.837596,115.863742,77.662216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.685346,82.374158,87.836023,179.55101,36.988132,23.987569,86.092133,94.287938,114.598741,78.77861,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45.806452,84.794106,84.03371,186.254303,36.981712,23.999768,86.111977,94.234876,113.851722,79.33831,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0045.932148,88.605308,75.983777,184.482956,36.959977,24.089018,86.133507,94.059758,113.498769,79.256203,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0046.061659,88.646543,77.605586,182.789139,36.936019,24.106842,86.167503,94.135892,113.37101,79.210403,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0046.174364,88.672235,79.446551,181.286758,36.937233,24.113056,86.161629,94.266222,113.269048,79.402382,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.299854,88.21745,81.862135,178.249054,36.936302,24.13334,86.149475,96.707321,116.930509,61.671638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46.424537,87.984344,82.229318,174.128586,36.936119,24.139481,86.141327,94.675775,114.968784,66.063248,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0046.549167,88.28724,82.260545,170.305328,36.928164,24.443807,86.184296,93.05045,114.606704,68.165878,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
